1|600255|75|75
1|600256|69|69
1|600257|90|90
1|600258|100|100
1|600259|47|47
1|600261|90|90
1|600262|83|83
1|600265|-29|-29
1|600266|85|85
1|600267|97|97
1|600268|90|90
1|600269|97|97
1|600271|90|90
1|600272|70|70
1|600273|93|93
1|600276|97|97
1|600278|100|100
1|600279|87|87
1|600280|45|45
1|600281|51|51
1|600282|91|91
1|600283|97|97
1|600284|88|88
1|600285|89|89
1|600287|95|95
1|600288|72|72
1|600289|29|29
1|600292|80|80
1|600293|66|66
1|600295|100|100
1|600298|92|92
1|600299|95|95
1|600300|100|100
1|600301|80|80
1|600302|48|48
1|600303|80|80
1|600305|87|87
1|600307|58|58
1|600308|75|75
1|600309|95|95
1|600310|57|57
1|600312|74|74
1|600313|87|87
1|600315|85|85
1|600316|64|64
1|600318|90|90
1|600319|58|58
1|600320|98|98
1|600322|18|18
1|600323|95|95
1|600325|72|72
1|600326|80|80
1|600327|85|85
1|600328|70|70
1|600329|100|100
1|600330|67|67
1|600331|79|79
1|600332|90|90
1|600333|88|88
1|600335|85|85
1|600336|87|87
1|600337|57|57
1|600338|74|74
1|600339|91|91
1|600340|-11|-11
1|600343|81|81
1|600345|85|85
1|600346|98|98
1|600348|93|93
1|600350|89|89
1|600351|100|100
1|600352|95|95
1|600353|93|93
1|600354|90|90
1|600355|-33|-33
1|600356|95|95
1|600358|31|31
1|600359|60|60
1|600360|13|13
1|600361|97|97
1|600362|97|97
1|600363|81|81
1|600365|31|31
1|600366|100|100
1|600367|95|95
1|600368|89|89
1|600369|100|100
1|600370|50|50
1|600371|73|73
1|600372|82|82
1|600373|80|80
1|600375|52|52
1|600376|82|82
1|600377|100|100
1|600378|100|100
1|600379|93|93
1|600380|100|100
1|600381|-46|-46
1|600382|93|93
1|600383|85|85
1|600386|74|74
1|600388|100|100
1|600389|92|92
1|600390|89|89
1|600391|64|64
1|600392|97|97
1|600395|83|83
1|600396|78|78
1|600397|77|77
1|600398|100|100
1|600399|83|83
1|600400|75|75
1|600403|66|66
1|600405|59|59
1|600406|84|84
1|600408|67|67
1|600409|77|77
1|600410|77|77
1|600415|92|92
1|600416|69|69
1|600418|74|74
1|600419|82|82
1|600420|98|98
1|600421|-44|-44
1|600422|85|85
1|600423|47|47
1|600425|100|100
1|600426|97|97
1|600428|95|95
1|600429|85|85
1|600433|90|90
1|600435|85|85
1|600436|97|97
1|600438|85|85
1|600439|69|69
1|600444|83|83
1|600446|80|80
1|600448|80|80
1|600449|100|100
1|600452|97|97
1|600455|68|68
1|600456|79|79
1|600458|88|88
1|600459|95|95
1|600460|100|100
1|600461|97|97
1|600463|75|75
1|600467|93|93
1|600468|87|87
1|600469|95|95
1|600470|83|83
1|600475|100|100
1|600476|60|60
1|600477|80|80
1|600478|87|87
1|600479|97|97
1|600480|95|95
1|600481|44|44
1|600482|98|98
1|600483|100|100
1|600486|90|90
1|600487|90|90
1|600488|79|79
1|600489|85|85
1|600490|82|82
1|600491|64|64
1|600493|77|77
1|600495|92|92
1|600496|92|92
1|600497|98|98
1|600498|92|92
1|600499|91|91
1|600500|75|75
1|600501|78|78
1|600502|85|85
1|600503|31|31
1|600505|82|82
1|600506|68|68
1|600507|95|95
1|600508|75|75
1|600509|72|72
1|600510|84|84
1|600511|92|92
1|600512|93|93
1|600513|77|77
1|600515|90|90
1|600516|68|68
1|600517|92|92
1|600518|64|64
1|600519|97|97
1|600520|58|58
1|600521|80|80
1|600522|100|100
1|600523|92|92
1|600525|-9|-9
1|600526|92|92
1|600527|100|100
1|600528|86|86
1|600529|95|95
1|600530|55|55
1|600531|91|91
1|600533|82|82
1|600535|100|100
1|600536|78|78
1|600537|45|45
1|600538|52|52
1|600539|72|72
1|600540|58|58
1|600543|39|39
1|600545|60|60
1|600546|87|87
1|600547|90|90
1|600548|100|100
1|600549|97|97
1|600550|62|62
1|600551|97|97
1|600552|94|94
1|600556|82|82
1|600557|100|100
1|600558|97|97
1|600559|97|97
1|600560|89|89
1|600561|69|69
1|600562|84|84
1|600563|100|100
1|600566|95|95
1|600567|88|88
1|600568|16|16
1|600569|70|70
1|600570|95|95
1|600571|95|95
1|600572|85|85
1|600573|92|92
1|600575|90|90
1|600576|73|73
1|600577|70|70
1|600578|95|95
1|600579|73|73
1|600580|100|100
1|600581|7|7
1|600582|92|92
1|600583|84|84
1|600584|92|92
1|600585|86|86
1|600586|90|90
1|600587|95|95
1|600588|85|85
1|600589|54|54
1|600590|69|69
1|600592|95|95
1|600593|55|55
1|600594|85|85
1|600595|90|90
1|600596|95|95
1|600597|87|87
1|600598|97|97
1|600599|-22|-22
1|600600|97|97
1|600601|95|95
1|600602|85|85
1|600603|70|70
1|600604|85|85
1|600605|85|85
1|600606|71|71
1|600608|-90|-90
1|600609|82|82
1|600610|54|54
1|600611|85|85
1|600612|84|84
1|600613|93|93
1|600615|64|64
1|600616|79|79
1|600617|70|70
1|600618|100|100
1|600619|87|87
1|600620|77|77
1|600621|92|92
1|600622|82|82
1|600623|100|100
1|600624|31|31
1|600626|80|80
1|600628|97|97
1|600629|59|59
1|600630|82|82
1|600633|85|85
1|600635|100|100
1|600636|46|46
1|600637|97|97
1|600638|80|80
1|600639|98|98
1|600640|80|80
1|600641|78|78
1|600642|97|97
1|600643|66|66
1|600644|71|71
1|600645|79|79
1|600648|78|78
1|600649|87|87
1|600650|97|97
1|600651|87|87
1|600653|79|79
1|600654|69|69
1|600655|75|75
1|600657|79|79
1|600658|80|80
1|600660|97|97
1|600661|70|70
1|600662|94|94
1|600663|90|90
1|600664|92|92
1|600665|70|70
1|600666|57|57
1|600667|90|90
1|600668|92|92
1|600671|70|70
1|600673|82|82
1|600674|88|88
1|600675|80|80
1|600676|87|87
1|600678|72|72
1|600679|87|87
1|600681|89|89
1|600682|58|58
1|600683|85|85
1|600684|95|95
1|600685|88|88
1|600686|67|67
1|600688|80|80
1|600689|90|90
1|600690|100|100
1|600691|49|49
1|600692|79|79
1|600693|98|98
1|600694|95|95
1|600696|-77|-77
1|600697|77|77
1|600698|72|72
1|600699|95|95
1|600702|95|95
1|600703|64|64
1|600704|77|77
1|600706|77|77
1|600707|72|72
1|600708|88|88
1|600710|80|80
1|600711|95|95
1|600712|68|68
1|600713|95|95
1|600714|82|82
1|600715|64|64
1|600716|82|82
1|600717|100|100
1|600718|80|80
1|600719|73|73
1|600720|90|90
1|600721|79|79
1|600722|82|82
1|600724|92|92
1|600725|78|78
1|600726|53|53
1|600727|77|77
1|600728|72|72
1|600729|100|100
1|600730|27|27
1|600731|90|90
1|600732|70|70
1|600733|45|45
1|600734|75|75
1|600735|0|0
1|600736|85|85
1|600737|97|97
1|600738|77|77
1|600739|97|97
1|600740|82|82
1|600741|93|93
1|600742|87|87
1|600743|32|32
1|600744|63|63
1|600745|37|37
1|600746|87|87
1|600748|90|90
1|600749|79|79
1|600750|100|100
1|600751|88|88
1|600753|-49|-49
1|600754|92|92
1|600755|83|83
1|600756|83|83
1|600757|92|92
1|600758|90|90
1|600759|46|46
1|600760|85|85
1|600761|89|89
1|600763|90|90
1|600764|88|88
1|600765|86|86
1|600768|71|71
1|600769|80|80
1|600770|77|77
1|600771|82|82
1|600773|88|88
1|600774|78|78
1|600775|80|80
1|600776|92|92
1|600777|2|2
1|600778|65|65
1|600779|72|72
1|600780|82|82
1|600782|85|85
1|600783|86|86
1|600784|92|92
1|600785|88|88
1|600787|100|100
1|600789|82|82
1|600790|87|87
1|600791|88|88
1|600792|77|77
1|600793|57|57
1|600794|80|80
1|600795|98|98
1|600796|82|82
1|600797|77|77
1|600798|82|82
1|600800|75|75
1|600801|95|95
1|600802|83|83
1|600803|100|100
1|600805|89|89
1|600807|42|42
1|600808|80|80
1|600809|92|92
1|600810|82|82
1|600812|90|90
1|600814|92|92
1|600815|72|72
1|600816|82|82
1|600817|90|90
1|600818|69|69
1|600819|82|82
1|600820|90|90
1|600821|69|69
1|600822|77|77
1|600824|90|90
1|600825|95|95
1|600826|100|100
1|600827|90|90
1|600828|73|73
1|600829|90|90
1|600830|90|90
1|600831|57|57
1|600833|82|82
1|600834|95|95
1|600835|97|97
1|600838|91|91
1|600839|79|79
1|600841|55|55
1|600843|80|80
1|600844|68|68
1|600845|98|98
1|600846|100|100
1|600847|67|67
1|600848|98|98
1|600850|87|87
1|600851|100|100
1|600853|88|88
1|600854|77|77
1|600855|83|83
1|600857|80|80
1|600858|100|100
1|600859|75|75
1|600860|64|64
1|600861|84|84
1|600862|92|92
1|600863|98|98
1|600864|97|97
1|600865|67|67
1|600866|85|85
1|600867|60|60
1|600868|29|29
1|600869|62|62
1|600871|62|62
1|600872|90|90
1|600873|97|97
1|600874|91|91
1|600875|90|90
1|600876|68|68
1|600877|69|69
1|600879|59|59
1|600880|82|82
1|600881|33|33
1|600882|95|95
1|600883|61|61
1|600884|59|59
1|600885|87|87
1|600886|100|100
1|600887|86|86
1|600888|97|97
1|600889|22|22
1|600892|-44|-44
1|600893|61|61
1|600894|92|92
1|600895|85|85
1|600897|95|95
1|600900|98|98
1|600901|95|95
1|600903|79|79
1|600905|95|95
1|600906|95|95
1|600908|95|95
1|600909|98|98
1|600916|77|77
1|600917|85|85
1|600918|92|92
1|600919|92|92
1|600925|75|75
1|600926|97|97
1|600927|85|85
1|600928|92|92
1|600929|82|82
1|600930|95|95
1|600933|100|100
1|600935|78|78
1|600936|83|83
1|600938|100|100
1|600939|52|52
1|600941|100|100
1|600955|88|88
1|600956|95|95
1|600958|97|97
1|600959|89|89
1|600960|82|82
1|600961|93|93
1|600962|83|83
1|600963|88|88
1|600965|94|94
1|600966|95|95
1|600967|88|88
1|600968|84|84
1|600969|72|72
1|600970|95|95
1|600971|87|87
1|600973|58|58
1|600975|90|90
1|600976|100|100
1|600977|90|90
1|600979|80|80
1|600980|97|97
1|600981|90|90
1|600982|81|81
1|600983|87|87
1|600984|77|77
1|600985|78|78
1|600986|69|69
1|600987|95|95
1|600988|95|95
1|600989|98|98
1|600990|72|72
1|600992|90|90
1|600993|100|100
1|600995|98|98
1|600996|50|50
1|600997|77|77
1|600998|87|87
1|600999|97|97
1|601000|100|100
1|601001|93|93
1|601002|98|98
1|601003|83|83
1|601005|78|78
1|601006|91|91
1|601007|100|100
1|601008|92|92
1|601009|100|100
1|601010|75|75
1|601011|49|49
1|601012|82|82
1|601015|88|88
1|601016|85|85
1|601018|92|92
1|601019|84|84
1|601020|93|93
1|601021|97|97
1|601022|92|92
1|601026|95|95
1|601033|97|97
1|601038|100|100
1|601058|100|100
1|601059|97|97
1|601061|79|79
1|601065|82|82
1|601066|95|95
1|601068|75|75
1|601069|89|89
1|601077|100|100
1|601083|95|95
1|601086|95|95
1|601088|100|100
1|601089|95|95
1|601096|77|77
1|601098|100|100
1|601099|87|87
1|601100|94|94
1|601101|85|85
1|601106|60|60
1|601107|97|97
1|601108|100|100
1|601111|55|55
1|601112|92|92
1|601113|90|90
1|601116|100|100
1|601117|92|92
1|601118|77|77
1|601121|79|79
1|601126|100|100
1|601127|95|95
1|601128|95|95
1|601133|92|92
1|601136|92|92
1|601137|90|90
1|601138|88|88
1|601139|97|97
1|601155|63|63
1|601156|100|100
1|601158|97|97
1|601162|70|70
1|601163|100|100
1|601166|98|98
1|601168|92|92
1|601169|100|100
1|601177|86|86
1|601179|92|92
1|601186|78|78
1|601187|95|95
1|601188|95|95
1|601198|80|80
1|601199|92|92
1|601200|100|100
1|601208|88|88
1|601211|100|100
1|601212|60|60
1|601216|100|100
1|601218|100|100
1|601222|80|80
1|601225|95|95
1|601226|95|95
1|601228|100|100
1|601229|92|92
1|601231|95|95
1|601233|92|92
1|601236|98|98
1|601238|85|85
1|601279|90|90
1|601288|97|97
1|601298|97|97
1|601311|100|100
1|601318|100|100
1|601319|87|87
1|601326|97|97
1|601328|100|100
1|601330|97|97
1|601333|97|97
1|601336|100|100
1|601339|100|100
1|601360|80|80
1|601366|73|73
1|601368|62|62
1|601369|92|92
1|601375|92|92
1|601377|100|100
1|601388|95|95
1|601390|84|84
1|601398|97|97
1|601399|94|94
1|601456|92|92
1|601500|75|75
1|601512|84|84
1|601515|79|79
1|601518|90|90
1|601519|80|80
1|601528|92|92
1|601555|100|100
1|601566|80|80
1|601567|95|95
1|601568|87|87
1|601577|95|95
1|601579|87|87
1|601588|82|82
1|601595|87|87
1|601598|95|95
1|601599|95|95
1|601600|97|97
1|601601|100|100
1|601606|65|65
1|601607|92|92
1|601608|92|92
1|601609|84|84
1|601611|82|82
1|601615|85|85
1|601616|87|87
1|601618|85|85
1|601619|80|80
1|601628|97|97
1|601633|90|90
1|601636|100|100
1|601658|92|92
1|601665|97|97
1|601666|70|70
1|601668|93|93
1|601669|82|82
1|601677|95|95
1|601678|87|87
1|601686|100|100
1|601688|95|95
1|601689|90|90
1|601696|97|97
1|601698|93|93
1|601699|73|73
1|601700|85|85
1|601702|94|94
1|601717|94|94
1|601718|61|61
1|601727|79|79
1|601728|92|92
1|601766|95|95
1|601777|85|85
1|601778|90|90
1|601788|92|92
1|601789|78|78
1|601798|64|64
1|601799|90|90
1|601800|90|90
1|601801|92|92
1|601808|87|87
1|601811|97|97
1|601816|95|95
1|601818|95|95
1|601825|95|95
1|601827|95|95
1|601828|73|73
1|601838|98|98
1|601857|92|92
1|601858|100|100
1|601860|90|90
1|601865|90|90
1|601866|77|77
1|601868|85|85
1|601869|72|72
1|601872|95|95
1|601877|95|95
1|601878|95|95
1|601880|82|82
1|601881|100|100
1|601882|100|100
1|601886|90|90
1|601888|86|86
1|601890|94|94
1|601898|100|100
1|601899|87|87
1|601900|95|95
1|601901|98|98
1|601908|59|59
1|601916|95|95
1|601918|98|98
1|601919|100|100
1|601921|100|100
1|601928|97|97
1|601929|88|88
1|601933|60|60
1|601939|95|95
1|601949|90|90
1|601952|97|97
1|601956|95|95
1|601958|89|89
1|601963|93|93
1|601965|100|100
1|601966|94|94
1|601968|92|92
1|601969|95|95
1|601975|82|82
1|601985|100|100
1|601988|97|97
1|601990|95|95
1|601991|93|93
1|601992|77|77
1|601995|87|87
1|601996|85|85
1|601997|98|98
1|601998|100|100
1|601999|92|92
1|603000|90|90
1|603001|74|74
1|603002|87|87
1|603004|100|100
1|603005|100|100
1|603006|89|89
1|603007|39|39
1|603008|94|94
1|603009|90|90
1|603010|75|75
1|603011|80|80
1|603012|79|79
1|603013|100|100
1|603014|92|92
1|603015|85|85
1|603016|97|97
1|603017|95|95
1|603018|85|85
1|603019|87|87
1|603020|95|95
1|603021|-33|-33
1|603022|89|89
1|603023|57|57
1|603025|84|84
1|603026|86|86
1|603027|100|100
1|603028|60|60
1|603029|84|84
1|603030|90|90
1|603031|77|77
1|603032|85|85
1|603033|85|85
1|603035|93|93
1|603036|100|100
1|603037|90|90
1|603038|90|90
1|603039|97|97
1|603040|95|95
1|603041|95|95
1|603042|90|90
1|603043|100|100
1|603045|85|85
1|603048|95|95
1|603049|92|92
1|603050|90|90
1|603051|85|85
1|603052|62|62
1|603053|95|95
1|603055|87|87
1|603056|60|60
1|603057|100|100
1|603058|87|87
1|603059|79|79
1|603060|85|85
1|603061|100|100
1|603062|98|98
1|603063|90|90
1|603065|69|69
1|603066|83|83
1|603067|90|90
1|603068|77|77
1|603069|77|77
1|603070|92|92
1|603071|92|92
1|603072|97|97
1|603073|90|90
1|603075|95|95
1|603076|90|90
1|603077|69|69
1|603078|82|82
1|603079|95|95
1|603080|87|87
1|603081|98|98
1|603082|92|92
1|603083|87|87
1|603085|77|77
1|603086|82|82
1|603087|91|91
1|603088|95|95
1|603089|90|90
1|603090|95|95
1|603091|100|100
1|603092|100|100
1|603093|95|95
1|603095|94|94
1|603096|100|100
1|603097|98|98
1|603098|94|94
1|603099|92|92
1|603100|98|98
1|603101|98|98
1|603102|90|90
1|603103|100|100
1|603105|100|100
1|603106|95|95
1|603107|94|94
1|603108|71|71
1|603109|95|95
1|603110|59|59
1|603111|57|57
1|603112|90|90
1|603113|90|90
1|603115|95|95
1|603116|90|90
1|603117|64|64
1|603118|82|82
1|603119|84|84
1|603120|92|92
1|603121|64|64
1|603122|85|85
1|603123|90|90
1|603124|90|90
1|603125|92|92
1|603126|93|93
1|603127|100|100
1|603128|87|87
1|603129|100|100
1|603130|93|93
1|603131|80|80
1|603132|78|78
1|603135|82|82
1|603136|100|100
1|603137|58|58
1|603138|90|90
1|603139|69|69
1|603150|88|88
1|603151|93|93
1|603153|77|77
1|603155|90|90
1|603156|95|95
1|603158|85|85
1|603159|82|82
1|603160|86|86
1|603161|80|80
1|603162|95|95
1|603163|85|85
1|603165|92|92
1|603166|95|95
1|603167|100|100
1|603168|72|72
1|603169|64|64
1|603170|95|95
1|603171|95|95
1|603172|80|80
1|603173|95|95
1|603175|90|90
1|603176|90|90
1|603177|57|57
1|603178|85|85
1|603179|90|90
1|603180|75|75
1|603181|100|100
1|603182|95|95
1|603183|70|70
1|603185|77|77
1|603186|90|90
1|603187|100|100
1|603188|70|70
1|603189|87|87
1|603190|93|93
1|603191|95|95
1|603192|95|95
1|603193|95|95
1|603194|95|95
1|603195|100|100
1|603196|77|77
1|603197|84|84
1|603198|100|100
1|603199|95|95
1|603200|85|85
1|603201|95|95
1|603202|84|84
1|603203|100|100
1|603205|100|100
1|603206|82|82
1|603207|94|94
1|603208|57|57
1|603209|100|100
1|603210|92|92
1|603211|92|92
1|603212|90|90
1|603213|80|80
1|603214|95|95
1|603215|100|100
1|603216|95|95
1|603217|95|95
1|603218|100|100
1|603219|92|92
1|603220|93|93
1|603221|67|67
1|603222|67|67
1|603223|98|98
1|603225|98|98
1|603226|65|65
1|603227|97|97
1|603228|90|90
1|603229|95|95
1|603230|77|77
1|603231|92|92
1|603232|90|90
1|603233|100|100
1|603235|95|95
1|603236|95|95
1|603237|100|100
1|603238|95|95
1|603239|97|97
1|603248|100|100
1|603255|65|65
1|603256|88|88
1|603257|98|98
1|603258|85|85
1|603259|100|100
1|603260|53|53
1|603261|-50|-50
1|603262|100|100
1|603266|95|95
1|603267|95|95
1|603268|54|54
1|603269|95|95
1|603270|87|87
1|603271|100|100
1|603272|75|75
1|603273|92|92
1|603275|95|95
1|603276|88|88
1|603277|95|95
1|603278|76|76
1|603279|90|90
1|603280|92|92
1|603281|100|100
1|603282|84|84
1|603283|89|89
1|603284|100|100
1|603285|100|100
1|603286|76|76
1|603288|100|100
1|603289|95|95
1|603290|95|95
1|603291|86|86
1|603296|80|80
1|603297|100|100
1|603298|94|94
1|603299|92|92
1|603300|70|70
1|603301|100|100
1|603303|95|95
1|603305|90|90
1|603306|90|90
1|603307|90|90
1|603308|92|92
1|603309|85|85
1|603310|100|100
1|603311|90|90
1|603312|86|86
1|603313|75|75
1|603315|67|67
1|603316|80|80
1|603317|95|95
1|603318|67|67
1|603319|95|95
1|603320|87|87
1|603321|80|80
1|603322|21|21
1|603323|95|95
1|603324|72|72
1|603325|100|100
1|603326|85|85
1|603327|95|95
1|603328|97|97
1|603329|83|83
1|603330|85|85
1|603331|85|85
1|603332|95|95
1|603333|70|70
1|603334|95|95
1|603335|88|88
1|603336|85|85
1|603337|100|100
1|603338|84|84
1|603339|100|100
1|603341|85|85
1|603344|100|100
1|603345|100|100
1|603348|72|72
1|603350|95|95
1|603351|95|95
1|603352|100|100
1|603353|67|67
1|603355|100|100
1|603356|79|79
1|603357|100|100
1|603358|100|100
1|603359|24|24
1|603360|68|68
1|603363|66|66
1|603365|89|89
1|603366|92|92
1|603367|100|100
1|603368|95|95
1|603369|97|97
1|603370|95|95
1|603373|86|86
1|603375|88|88
1|603376|95|95
1|603377|-82|-82
1|603378|20|20
1|603379|98|98
1|603380|87|87
1|603381|53|53
1|603382|85|85
1|603383|100|100
1|603385|80|80
1|603386|85|85
1|603387|70|70
1|603388|-90|-90
1|603389|-25|-25
1|603390|95|95
1|603391|90|90
1|603392|83|83
1|603393|100|100
1|603395|78|78
1|603396|87|87
1|603398|-123|-123
1|603399|85|85
1|603400|100|100
1|603402|95|95
1|603406|95|95
1|603408|92|92
1|603409|92|92
1|603416|100|100
1|603418|95|95
1|603421|60|60
1|603429|26|26
1|603439|80|80
1|603444|95|95
1|603456|87|87
1|603458|75|75
1|603466|85|85
1|603477|73|73
1|603486|100|100
1|603488|90|90
1|603489|95|95
1|603496|88|88
1|603499|92|92
1|603500|100|100
1|603501|87|87
1|603505|95|95
1|603506|95|95
1|603507|86|86
1|603508|72|72
1|603511|100|100
1|603515|90|90
1|603516|32|32
1|603517|36|36
1|603518|77|77
1|603519|92|92
1|603520|80|80
1|603527|83|83
1|603528|90|90
1|603529|100|100
1|603530|85|85
1|603533|87|87
1|603535|95|95
1|603536|88|88
1|603538|95|95
1|603551|95|95
1|603556|95|95
1|603557|-45|-45
1|603558|95|95
1|603559|35|35
1|603565|95|95
1|603566|100|100
1|603567|50|50
1|603568|98|98
1|603569|80|80
1|603577|91|91
1|603578|85|85
1|603579|95|95
1|603580|51|51
1|603583|95|95
1|603585|82|82
1|603586|98|98
1|603587|95|95
1|603588|98|98
1|603589|85|85
1|603590|90|90
1|603595|24|24
1|603596|95|95
1|603598|63|63
1|603599|100|100
1|603600|100|100
1|603601|95|95
1|603602|88|88
1|603605|95|95
1|603606|93|93
1|603607|100|100
1|603608|62|62
1|603609|67|67
1|603610|87|87
1|603611|97|97
1|603612|90|90
1|603613|75|75
1|603615|87|87
1|603616|39|39
1|603617|90|90
1|603618|85|85
1|603619|82|82
1|603626|76|76
1|603628|100|100
1|603629|85|85
1|603630|75|75
1|603633|85|85
1|603636|77|77
1|603637|95|95
1|603638|100|100
1|603639|84|84
1|603648|97|97
1|603650|100|100
1|603655|88|88
1|603656|100|100
1|603657|95|95
1|603658|100|100
1|603659|100|100
1|603660|69|69
1|603661|90|90
1|603662|95|95
1|603663|94|94
1|603665|51|51
1|603666|82|82
1|603667|87|87
1|603668|82|82
1|603669|90|90
1|603676|86|86
1|603677|91|91
1|603678|97|97
1|603679|85|85
1|603680|95|95
1|603681|77|77
1|603682|90|90
1|603683|95|95
1|603685|84|84
1|603686|90|90
1|603687|100|100
1|603688|78|78
1|603689|92|92
1|603690|55|55
1|603693|92|92
1|603696|85|85
1|603697|95|95
1|603698|97|97
1|603699|90|90
1|603700|95|95
1|603701|85|85
1|603703|79|79
1|603706|94|94
1|603707|95|95
1|603708|78|78
1|603709|85|85
1|603711|80|80
1|603712|74|74
1|603713|90|90
1|603716|74|74
1|603717|75|75
1|603718|67|67
1|603719|72|72
1|603721|-6|-6
1|603722|85|85
1|603725|85|85
1|603726|100|100
1|603727|90|90
1|603728|92|92
1|603729|83|83
1|603730|92|92
1|603733|98|98
1|603737|85|85
1|603738|90|90
1|603739|100|100
1|603755|95|95
1|603757|90|90
1|603758|100|100
1|603759|95|95
1|603766|100|100
1|603767|77|77
1|603768|88|88
1|603773|84|84
1|603776|88|88
1|603777|82|82
1|603778|77|77
1|603779|69|69
1|603786|100|100
1|603787|95|95
1|603788|94|94
1|603789|-1|-1
1|603790|95|95
1|603797|64|64
1|603798|95|95
1|603799|81|81
1|603800|35|35
1|603801|67|67
1|603803|77|77
1|603806|85|85
1|603808|80|80
1|603809|83|83
1|603810|85|85
1|603811|98|98
1|603813|34|34
1|603815|42|42
1|603816|92|92
1|603817|87|87
1|603818|88|88
1|603819|75|75
1|603822|32|32
1|603823|98|98
1|603825|-5|-5
1|603826|74|74
1|603828|1|1
1|603829|80|80
1|603833|75|75
1|603836|70|70
1|603838|37|37
1|603839|90|90
1|603843|-20|-20
1|603848|100|100
1|603855|100|100
1|603856|95|95
1|603858|82|82
1|603859|90|90
1|603860|90|90
1|603861|93|93
1|603863|88|88
1|603866|95|95
1|603867|94|94
1|603868|90|90
1|603869|39|39
1|603871|100|100
1|603876|78|78
1|603877|87|87
1|603878|100|100
1|603879|28|28
1|603880|77|77
1|603881|82|82
1|603882|85|85
1|603883|100|100
1|603885|70|70
1|603886|75|75
1|603887|68|68
1|603888|92|92
1|603889|95|95
1|603890|100|100
1|603893|100|100
1|603895|63|63
1|603896|85|85
1|603897|93|93
1|603898|70|70
1|603899|95|95
1|603900|64|64
1|603901|100|100
1|603903|78|78
1|603906|90|90
1|603908|70|70
1|603909|77|77
1|603912|83|83
1|603915|100|100
1|603916|95|95
1|603917|74|74
1|603918|80|80
1|603919|85|85
1|603920|100|100
1|603922|64|64
